x1,x2,Valid,f1_value,f2_value,Timestamp
13.417112856098406,18.02567224376692,False,422.22398132106275,-169.11949964728962,18.0
12.458980773539388,15.745441682495404,False,328.8183292331394,-105.29722345001838,18.0
-0.3657775451850007,0.3388299218371813,False,8.034049265559396,-3.7291437789228343,17.0
-18.83018362472036,6.215516905599031,False,463.0981664321575,-196.6732692150725,17.0
-10.08383742954814,13.046809143132243,False,293.1447375548032,-235.88014739698787,17.0
-16.046213698443434,-18.986532597332783,False,727.1273141141335,-543.8774085502369,17.0
-1.2343315409664584,10.657086593330177,True,105.72022198796792,-104.36830533977559,17.0
-15.950008638642615,-19.962733579583922,False,763.6390092559599,-582.986276876399,17.0
9.08362233394356,-4.050963055433721,False,77.68993315730035,56.24037321813569,17.0
7.165702531583133,-15.72230505551811,False,308.31996901461093,-215.14416358555832,17.0
-9.328993918176348,-8.741229532704367,False,225.23765600690842,-178.85249807241888,17.0
-13.040841122056019,14.95068058199871,False,422.8483903598873,-311.98905879946005,17.0
-14.372322957986501,14.609861637601043,False,455.2812928352564,-314.579240416523,16.0
8.037326503027668,10.790357706276982,True,134.3004153210174,-23.51516548960808,16.0
10.047476703466984,9.073743025321722,True,131.947207731775,25.2419638922717,16.0
0.6042574615858243,13.401825800858518,True,157.75338042837888,-148.3669660405676,16.0
-9.521953082539,16.824949682278515,False,385.18443528287685,-336.12661018949785,16.0
19.772091921525842,9.811685636179895,False,395.4930550180232,100.30302354287348,16.0
18.364532001255284,13.900320883635388,False,436.2161865208676,-1.137490889461759,16.0
10.283016265960747,-2.891213015548754,False,85.74989719454635,77.4056076612707,16.0
11.157641547009511,16.82359273233314,False,336.2484856622609,-149.96731303566054,16.0
-6.8549696515101015,6.157736947500748,True,107.01273794877926,-88.29697728320525,16.0
10.513403532115923,16.877761619352526,False,326.58135374162805,-157.48268225194084,15.0
5.098107116524233,0.8193263162008506,False,11.63091068547565,45.85032106870054,15.0
-3.029801394262158,12.181790685979884,True,152.33134501078803,-152.3006554934259,15.0
-3.6830513925330237,5.373706097833178,True,53.42637816039467,-52.27676756302034,15.0
12.901178673559016,2.681132299797003,False,123.66190228227867,113.28440225261039,15.0
4.883986807957562,12.013215970920513,True,131.6083059306119,-77.33504475052058,15.0
10.094542491251069,-2.9387713944630214,False,83.03553824050923,75.33696232341946,15.0
17.020551748626133,7.299573733208021,False,267.30160405328,113.50033651751076,15.0
19.288813825773076,-14.625759192671193,False,545.0674338495905,-70.5650259153906,15.0
-14.419055289305785,15.426181812135603,False,479.7000982700723,-337.88621928054414,15.0
2.2357928714070887,11.60862194277684,True,114.59845780297265,-92.42072368210245,14.0
-0.7738114143496198,1.1371830567473609,False,9.712848953434788,-6.983121920205128,14.0
12.197748777967632,-4.554546056288906,False,136.84706202997498,78.92675711027405,14.0
8.945318216363471,3.0917397499003343,False,54.61282030786338,76.13248876595813,14.0
6.158017309266587,-17.22799143548366,False,351.5487797162262,-276.8375159886664,14.0
0.7600117705027465,-1.5638925823577203,False,10.111115983160673,0.2665607606557785,14.0
14.756556568314714,-2.2008076027536774,False,174.97490479045902,122.56383980498669,14.0
-3.9624869324698757,-3.0421657465280987,False,53.890354342279096,-52.00148631463394,14.0
13.06214104223541,4.751637731012085,False,138.44575010306264,103.48448371536519,14.0
-15.479117888659538,-9.235184181958358,False,412.27855740426844,-244.07105623654644,14.0
1.2008043576084262,7.403080121982381,True,43.63814872334358,-30.192195830050068,13.0
16.424881500050212,-3.9830466116303285,False,234.90795982417137,122.99317996677142,13.0
-19.38836766085065,-8.003010996714135,False,540.5164782026776,-255.5495159546115,13.0
13.714483553618436,16.816027532873548,False,389.375851848611,-126.7163749380482,13.0
17.404636161695365,-15.234664968637464,False,502.86716191811695,-106.92262118864619,13.0
6.666666666666668,11.111111111111114,True,126.01234567901241,-42.23456790123461,13.0
7.997252475758341,-4.497891629433479,False,68.19384962698426,41.748459912830356,13.0
-16.73070015233594,-8.499558177035693,False,443.0807337556034,-240.81790692990916,13.0
-14.857414460233295,-6.555422133474229,False,343.2568258990748,-190.80113375709192,13.0
6.666666666666668,6.666666666666668,True,55.888888888888914,27.888888888888893,13.0
8.291342168649983,-19.435272742943905,False,459.1813583615396,-342.97829256065626,12.0
3.0112768459016515,-0.5674927171731099,False,5.479714277447531,24.644458194724123,12.0
-8.461000462747366,-3.3076364391591433,False,129.98826237357227,-94.70473585669795,12.0
8.445670477083556,-18.94273539454752,False,441.2593629160849,-321.70166072318636,12.0
-11.68024742812216,10.280569248644579,False,275.2781352735303,-191.25119243198685,12.0
-1.2917339437914563,-4.027905482524449,False,38.11534589790827,-36.90543903532252,12.0
-8.750260910092303,-5.373159549646685,False,158.18527228031132,-119.36951083608346,12.0
3.0813600614614742,16.1856298011707,False,233.7726920407276,-202.87111190505036,12.0
10.154421462462718,8.26556030757725,True,121.28295597051464,38.601426579122446,12.0
-13.7249463123357,19.34173850830866,False,585.6933080330128,-459.943888318194,12.0
15.840324846757689,5.98353631255101,False,218.39022604229274,117.72728944230468,11.0
-14.185508666397903,-0.10747815963695828,True,265.1971986641144,-128.89608587165398,11.0
-6.098058068272129,6.15622438395782,True,94.16519437482853,-81.46917251217036,11.0
13.953787014439193,-6.744599326341659,False,204.87184271214676,65.60526440438107,11.0
6.296743634013481,3.3409490814499847,False,25.942048458376902,51.1906501041798,11.0
-8.77319450337934,14.144611299537814,False,290.84252602358004,-251.73955674635124,11.0
7.382671772460906,6.492303943922124,True,61.13855802246995,36.27864333972564,11.0
9.305359457661435,16.861811095224823,False,306.9653280262407,-167.8488161016444,11.0
-11.539630434906707,2.8883180460060416,True,188.88733735672406,-107.42241895703245,11.0
-15.393493793431293,7.051456352751195,False,341.15375033138577,-175.16156813013444,11.0
-8.296106208917568,-6.467739865815554,False,163.7769417688018,-130.432094583749,10.0
-5.3521645211923214,-14.895005644236738,False,308.7055275769969,-300.82068512104865,10.0
2.6831095557939513,6.951733110762991,True,37.88976568696952,-11.275141019606945,10.0
5.258385051135761,-0.11590398402418955,False,13.862314843026054,46.08022375866079,10.0
-8.028043736209154,-15.5730422571779,False,377.227390833528,-346.91812328408673,10.0
6.678495425394608,-17.367746350931498,False,361.26242545759567,-277.2676471836059,10.0
15.64370346956106,-18.629555828954096,False,573.4701064073383,-244.52613081597622,10.0
-12.209436147867521,-13.547484812055362,False,415.5373899973056,-321.51423968778914,10.0
-17.6313870603774,15.575460897361218,False,599.8354182848591,-371.1265439139024,10.0
18.804233475415614,-19.259552826549406,False,694.8317434280248,-241.21137945300546,10.0
-7.800719351469123,3.8516171042573077,True,106.18581991555418,-78.33819427251494,9.0
2.47372715293945,-5.075665234144353,False,39.138125452822464,-14.650163660935302,9.0
-15.555555555555555,2.2222222222222214,False,311.6913580246914,-141.49382716049382,9.0
4.0566177882333,12.512220346932835,True,138.760894043212,-96.02165722223467,9.0
12.712607407736591,10.668098168428571,False,210.2320796666648,20.941344475257424,9.0
-6.161245915396705,3.6604444842394024,True,75.68389974529927,-62.52917809229021,9.0
-11.546729917913737,18.719592986431273,False,499.49786707368344,-417.904544866008,9.0
-4.205007265146307,-8.072498928662739,False,122.81235197110499,-120.1553021969033,9.0
-2.8124027229361346,15.33077832672479,False,230.5304274174481,-230.68283195615018,9.0
1.2660876330570439,-8.689212347557502,False,96.41946327841258,-82.48604721854737,9.0
18.4227207031197,7.990234235690284,False,320.569129962493,116.94111165826078,8.0
3.112790120909736,16.086334886774047,False,230.83580216909002,-199.58238922770806,8.0
0.33833929505402693,-8.641189466243965,False,97.71365062237513,-89.90748066852734,8.0
-7.840604447963946,4.130870861757572,True,108.6398482542904,-80.36779238467811,8.0
-16.40422140840149,14.732706513300847,False,529.3025938299193,-336.225220856069,8.0
15.960812836754059,-9.186572891439894,False,300.67056233549505,39.881048258168406,8.0
6.286390989602232,0.6864537735110368,False,20.471458951888668,56.47920767027462,8.0
-19.2577494855479,10.528430964136952,False,544.6829098286358,-264.11074200825493,8.0
-7.308730922037562,16.20598364060153,False,319.87440985713965,-297.00051677657945,8.0
-13.74740750403856,-18.815780128157318,False,642.6459851857244,-516.3918096238215,8.0
-11.11111111111111,6.666666666666668,True,206.01234567901233,-132.11111111111111,7.0
16.33980808981879,-14.872456878647608,False,459.56498341736017,-104.87661455615864,7.0
-16.945570818935273,9.759112593008755,False,437.6567070722963,-229.232190787422,7.0
3.0491378017023294,19.000614508530916,False,327.1228128116945,-296.5798824694127,7.0
-5.722440667685802,1.3497594833245508,False,61.758421562103,-51.62429770534768,7.0
14.439904983490628,-0.9932198623796396,False,160.72416141805965,125.98621943163094,7.0
-2.268966990536395,0.7665991766239131,False,20.278555110642,-20.47517885918019,7.0
-8.610839801281148,5.167734598297219,True,131.95993297029585,-94.86756989337401,7.0
10.224112160645909,16.375767745049878,False,306.05025458060015,-144.39722430390302,7.0
-11.11111111111111,11.111111111111114,False,276.13580246913585,-202.23456790123464,7.0
0.26981369684156675,-18.18952631578225,False,373.2314648677365,-365.80959695252534,6.0
-17.97822132637262,16.509478958854736,False,641.6732649406874,-402.3479295125113,6.0
4.273647201767279,1.2519875868763997,False,7.232969342043969,38.399327071965715,6.0
-2.94439185929242,18.397213355032925,False,329.1100433787731,-329.1625592541678,6.0
12.71537704779248,-3.0055016046468737,False,132.86334838118654,98.39435032530363,6.0
1.3292985690234858,-0.7111521311652957,False,5.377882025505477,9.035645505219838,6.0
2.5611073680781296,16.578774570195584,False,245.01305858748418,-219.64825079626945,6.0
-6.197567993306052,-17.05495100351421,False,395.18137674417454,-381.7593676790532,6.0
-11.11111111111111,2.2222222222222214,True,175.39506172839504,-101.49382716049382,6.0
-12.86579637823285,5.214285520090623,True,240.75210440392644,-133.55236984894117,6.0
2.2222222222222214,20.0,False,363.04938271604937,-341.0,5.0
-7.381330017857861,14.720537487670057,False,278.26250185452034,-254.68511911128013,5.0
-8.656295764034809,1.574795061197296,True,115.88702877296302,-78.23705123869009,5.0
-14.523301357496052,-6.577870613544665,False,332.4436107862547,-188.13383525308825,5.0
-17.918356701959862,-4.536406361298136,False,429.3927291039318,-191.9170057150612,5.0
-4.472125266774235,19.560900627030577,False,388.3954375553215,-384.7561594874722,5.0
-2.1158033725780285,10.020353456743003,True,100.30661388630011,-100.4090068377777,5.0
2.2222222222222214,15.555555555555557,False,213.91358024691363,-191.86419753086423,5.0
8.106282066716695,-15.797226788634855,False,321.4335084671383,-209.19028918838217,5.0
2.386846952932128,13.550166060824907,True,159.65631871927422,-136.0250455778922,5.0
10.453390028206506,-17.564430398137397,False,418.097878976269,-250.55756575342923,4.0
-9.202264038520585,-6.145826756264309,False,178.55355961927444,-133.88321637722817,4.0
-12.660137995729784,-5.452567704557458,False,258.55527603573796,-155.57687194346596,4.0
-18.800318368092064,-17.274533992715643,False,768.6118368649077,-503.1614579637481,4.0
12.475268655972627,5.725056493855433,False,134.05741228492798,89.95125903362825,4.0
-5.146194054322873,19.2981610196273,False,387.89078616224765,-381.1384431891139,4.0
0.9920776631222417,-8.686223493824981,False,96.83883300950414,-84.89422660422684,4.0
17.485111507487183,-5.481582326478513,False,283.7995878542306,115.35509411246602,4.0
8.644170196277518,-0.7388104981162478,False,49.16845954546171,74.77406981813839,4.0
-13.246625260208337,-13.804253628309429,False,453.62550731653585,-338.38555283318794,4.0
9.39762869145352,-7.5963655258000635,False,130.6224105097801,10.681157969917876,3.0
15.075383976748178,7.126281544802971,False,210.49699170559649,98.14713022454012,3.0
-6.282113467748204,-9.234233521687742,False,175.33293926909326,-161.2785569861709,3.0
1.6704050462723146,-16.278860680634768,False,300.66765925430894,-283.5253810043354,3.0
-0.46894739640047334,8.239417240244649,True,60.50486322454412,-56.6296885459557,3.0
-11.541908304689825,16.854886188511728,False,436.7606965832872,-355.2545907928684,3.0
-17.906523067328965,18.505655535304292,False,704.7176363508299,-467.6066833266905,3.0
12.560997348164122,-14.633483578248672,False,357.94047377930053,-131.3568326578938,3.0
2.134459331117661,-0.9585569066776003,False,5.854024468419139,15.374188823364419,3.0
-14.310475568068835,-0.006711129595686316,True,269.0450805550222,-129.80774741107132,3.0
-7.5063303332274085,0.542748017247483,False,92.57939578017064,-67.76605237477779,2.0
-16.05525427730848,2.9357495521161496,False,331.7393333467841,-148.2444148242942,2.0
-2.2222222222222214,2.2222222222222214,False,21.32098765432098,-21.49382716049382,2.0
2.2222222222222214,2.2222222222222214,False,3.543209876543208,18.506172839506167,2.0
5.355470688847738,7.091174394106989,True,50.36158904314097,11.096830700204997,2.0
9.389169328296706,-17.01195308277783,False,381.0302772184305,-239.92792990151938,2.0
-7.19474443396866,3.453198331125236,True,92.5615072578333,-70.77088195755358,2.0
-11.264317346512229,10.567655632081937,False,269.48214896309446,-192.9188904127193,2.0
-17.783245278625827,14.77817198720394,False,583.2148170632424,-349.88723081660385,2.0
-2.2222222222222214,6.666666666666668,True,51.93827160493828,-52.111111111111114,2.0
-6.666666666666666,15.555555555555557,False,288.97530864197535,-271.8641975308642,1.0
-6.666666666666666,11.111111111111114,True,179.34567901234573,-162.2345679012346,1.0
2.0447527578269984,-1.7355387854704034,False,9.485175256146011,10.919602373630095,1.0
2.2222222222222214,11.111111111111114,True,104.283950617284,-82.23456790123464,1.0
-6.666666666666666,2.2222222222222214,True,78.60493827160492,-61.493827160493815,1.0
-19.40890447744956,16.75075017933974,False,708.4273221365306,-422.76627150901686,1.0
2.2222222222222214,6.666666666666668,True,34.1604938271605,-12.111111111111128,1.0
-6.666666666666666,6.666666666666668,True,109.22222222222223,-92.11111111111111,1.0
-19.392624503848232,-9.343918473194563,False,566.6410325427436,-281.53026991472984,1.0
-2.2222222222222214,11.111111111111114,True,122.06172839506178,-122.23456790123461,1.0
0.0,0.0,False,7.0,-1.0,0.0
8.720132342302804,19.055179018322328,False,373.14966808173097,-247.50829830294157,0.0
12.54828161586832,-18.732931682333394,False,502.6548378273026,-276.4540582368221,0.0
15.56736182379052,0.8826628905953449,False,186.08707485489185,140.09248841687125,0.0
2.717980554045809,8.75249752828693,True,62.616714002082894,-35.639392939682686,0.0
-18.845720648014535,-3.8381795229862483,False,459.95205043170296,-193.01946692877428,0.0
3.0316866571321768,-12.386401628871958,False,182.2601259279704,-151.91056865527622,0.0
2.650869117026943,9.638105580051501,True,77.04049861961632,-50.759045958874395,0.0
10.210013978754265,1.3798253412321095,False,69.54859682118253,91.74585851894629,0.0
-9.96726668026784,-14.364123494471617,False,381.2717625500236,-325.7616908757853,0.0
-8.436032995656419,-2.9668484691356483,False,126.64667146351331,-91.6601837379916,0.0
2.293685465843808,-15.175703789085937,False,263.73964422509704,-241.01022387965486,0.0
9.222274882086722,-11.972647051549338,False,222.4508259964925,-85.28909758529123,0.0
16.55076635904588,2.643257520587838,False,216.4250969145098,146.25660195244444,0.0
-1.0209252920137466,10.895380689471569,True,109.04454860949517,-107.10688661769053,0.0
6.404529497564674,15.386536210480507,False,228.37230423038415,-149.33165865738476,0.0
17.280741039075266,16.14992681147229,False,465.02132909624606,-73.99361304128956,0.0
6.682440664479131,2.0704543931815493,False,25.071123184249444,58.9960933724305,0.0
-1.2583272467035798,-18.372232234233067,False,387.9000781836696,-386.6083269573909,0.0
-6.57190101325787,3.606356604449644,True,82.27058173064958,-65.94020386887911,0.0
